"regional,""kode_kebun"",""nama_kebun"",""afdeling"",""blok"""
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD03,Q24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R18
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R19
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R21
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,R25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S18
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S19
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S20
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S21
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,S24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,T18
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,T19
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,T20
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,T21
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,T22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U18
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U19
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U20
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U21
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD04,U25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,N25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,N26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,N27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,O31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,P32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q29A
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,Q33
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,R28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,R29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,R30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,R31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,R32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,R33
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD05,S31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,R26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,R27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,S26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,S27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,S28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,S29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,S30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,T32A
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,U26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,U27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,U28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,U29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,U30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,U31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,V26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,V27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,V28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,V29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,V30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,W26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,W27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,W28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,W29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,X26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,X27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,X28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,Y26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,Y27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD06,Z26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,AA22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,AA23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,AA24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,AA25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,AA26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,AA27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,BB23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,BB24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,BB25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,BB26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,BB27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,CC23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,CC24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,CC25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,CC26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,CC27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,V22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,V23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,V24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,V25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,W22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,W23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,W24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,W25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,X22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,X23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,X24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,X25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Y22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Y23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Y24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Y25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Z22
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Z23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Z24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD07,Z25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,DD23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,DD24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,DD25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,DD26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,DD27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,EE23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,EE24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,EE25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,EE26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,EE27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,FF23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,FF24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,FF25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,FF26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,FF27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,GG23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,GG24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,GG24A
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,GG25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,GG26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,GG27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,HH23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,HH24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,HH25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,HH26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,HH27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,JJ23
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,JJ24
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,JJ25
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,JJ26
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD08,JJ27
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,BB28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,CC28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,CC29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,DD28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,DD29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,DD30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,EE28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,EE29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,EE30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,EE31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,FF28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,FF29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,FF30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,FF31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,FF32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,GG28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,GG29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,GG30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,GG31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,GG32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,GG33
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH30A
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH33
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,HH34
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ28
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ29
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ30
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ31
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ32
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ33
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ34
RPC1,KAS,KEBUN AEK NABARA SELATAN,AFD09,JJ35
RPC1,KAT,KEBUN AEK TOROP,AFD01,O16
RPC1,KAT,KEBUN AEK TOROP,AFD01,P 14
RPC1,KAT,KEBUN AEK TOROP,AFD01,P 15
RPC1,KAT,KEBUN AEK TOROP,AFD01,P 16
RPC1,KAT,KEBUN AEK TOROP,AFD01,P 17
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 12
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 13
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 14
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 15
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 16
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 17
RPC1,KAT,KEBUN AEK TOROP,AFD01,Q 18
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 12
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 13
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 14
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 15
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 16
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 17
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 18
RPC1,KAT,KEBUN AEK TOROP,AFD01,R 19
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 12
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 13
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 14
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 15
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 16
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 17
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 18
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 19
RPC1,KAT,KEBUN AEK TOROP,AFD01,S 20
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 12
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 13
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 14
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 15
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 16
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 17
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 18
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 19
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 20
RPC1,KAT,KEBUN AEK TOROP,AFD01,T 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,U 19
RPC1,KAT,KEBUN AEK TOROP,AFD02,U 20
RPC1,KAT,KEBUN AEK TOROP,AFD02,U 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,U 22
RPC1,KAT,KEBUN AEK TOROP,AFD02,V 19
RPC1,KAT,KEBUN AEK TOROP,AFD02,V 20
RPC1,KAT,KEBUN AEK TOROP,AFD02,V 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,V 22
RPC1,KAT,KEBUN AEK TOROP,AFD02,V 23
RPC1,KAT,KEBUN AEK TOROP,AFD02,W 19
RPC1,KAT,KEBUN AEK TOROP,AFD02,W 20
RPC1,KAT,KEBUN AEK TOROP,AFD02,W 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,W 22
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 19
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 20
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 22
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 23
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 24
RPC1,KAT,KEBUN AEK TOROP,AFD02,X 25
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 19
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 20
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 22
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 23
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 24
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 25
RPC1,KAT,KEBUN AEK TOROP,AFD02,Y 26
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 19
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 20
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 21
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 22
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 23
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 24
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 25
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 26
RPC1,KAT,KEBUN AEK TOROP,AFD02,Z 27
RPC1,KAT,KEBUN AEK TOROP,AFD03,U 13
RPC1,KAT,KEBUN AEK TOROP,AFD03,U 14
RPC1,KAT,KEBUN AEK TOROP,AFD03,U 15
RPC1,KAT,KEBUN AEK TOROP,AFD03,U 16
RPC1,KAT,KEBUN AEK TOROP,AFD03,U 17
RPC1,KAT,KEBUN AEK TOROP,AFD03,U 18
RPC1,KAT,KEBUN AEK TOROP,AFD03,V 13
RPC1,KAT,KEBUN AEK TOROP,AFD03,V 14
RPC1,KAT,KEBUN AEK TOROP,AFD03,V 15
RPC1,KAT,KEBUN AEK TOROP,AFD03,V 16
RPC1,KAT,KEBUN AEK TOROP,AFD03,V 17
RPC1,KAT,KEBUN AEK TOROP,AFD03,V 18
RPC1,KAT,KEBUN AEK TOROP,AFD03,W 13
RPC1,KAT,KEBUN AEK TOROP,AFD03,W 14
RPC1,KAT,KEBUN AEK TOROP,AFD03,W 15
RPC1,KAT,KEBUN AEK TOROP,AFD03,W 16
RPC1,KAT,KEBUN AEK TOROP,AFD03,W 17
RPC1,KAT,KEBUN AEK TOROP,AFD03,W 18
RPC1,KAT,KEBUN AEK TOROP,AFD03,X 13
RPC1,KAT,KEBUN AEK TOROP,AFD03,X 14
RPC1,KAT,KEBUN AEK TOROP,AFD03,X 15
RPC1,KAT,KEBUN AEK TOROP,AFD03,X 16
RPC1,KAT,KEBUN AEK TOROP,AFD03,X 17
RPC1,KAT,KEBUN AEK TOROP,AFD03,X 18
RPC1,KAT,KEBUN AEK TOROP,AFD03,Y 13
RPC1,KAT,KEBUN AEK TOROP,AFD03,Y 14
RPC1,KAT,KEBUN AEK TOROP,AFD03,Y 15
RPC1,KAT,KEBUN AEK TOROP,AFD03,Y 16
RPC1,KAT,KEBUN AEK TOROP,AFD03,Y 17
RPC1,KAT,KEBUN AEK TOROP,AFD03,Y 18
RPC1,KAT,KEBUN AEK TOROP,AFD03,Z 13
RPC1,KAT,KEBUN AEK TOROP,AFD03,Z 14
RPC1,KAT,KEBUN AEK TOROP,AFD03,Z 15
RPC1,KAT,KEBUN AEK TOROP,AFD03,Z 16
RPC1,KAT,KEBUN AEK TOROP,AFD03,Z 17
RPC1,KAT,KEBUN AEK TOROP,AFD03,Z 18
RPC1,KAT,KEBUN AEK TOROP,AFD04,AA 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,AA 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,AA 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,AA 13
RPC1,KAT,KEBUN AEK TOROP,AFD04,AA 14
RPC1,KAT,KEBUN AEK TOROP,AFD04,AA 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,BB 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,BB 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,BB 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,BB 13
RPC1,KAT,KEBUN AEK TOROP,AFD04,BB 14
RPC1,KAT,KEBUN AEK TOROP,AFD04,BB 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,CC 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,CC 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,CC 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,CC 13
RPC1,KAT,KEBUN AEK TOROP,AFD04,CC 14
RPC1,KAT,KEBUN AEK TOROP,AFD04,CC 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,DD 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,DD 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,DD 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,DD 13
RPC1,KAT,KEBUN AEK TOROP,AFD04,DD 14
RPC1,KAT,KEBUN AEK TOROP,AFD04,DD 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,EE 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,EE 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,EE 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,EE 13
RPC1,KAT,KEBUN AEK TOROP,AFD04,EE 14
RPC1,KAT,KEBUN AEK TOROP,AFD04,EE 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,X 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,X 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,X 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,X 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,Y 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,Y 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,Y 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,Y 9
RPC1,KAT,KEBUN AEK TOROP,AFD04,Z 10
RPC1,KAT,KEBUN AEK TOROP,AFD04,Z 11
RPC1,KAT,KEBUN AEK TOROP,AFD04,Z 12
RPC1,KAT,KEBUN AEK TOROP,AFD04,Z 13
RPC1,KAT,KEBUN AEK TOROP,AFD04,Z 14
RPC1,KAT,KEBUN AEK TOROP,AFD04,Z 9
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 2
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,AA 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 2
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,BB 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 2
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,CC 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 2
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,DD 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,EE 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,EE 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,EE 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,EE 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,EE 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,W 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,X 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,X 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,X 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,X 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,Y 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,Y 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,Y 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,Y 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,Y 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,Y 8
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 2
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 3
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 4
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 5
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 6
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 7
RPC1,KAT,KEBUN AEK TOROP,AFD05,Z 8
RPC1,KAT,KEBUN AEK TOROP,AFD06,AA 23
RPC1,KAT,KEBUN AEK TOROP,AFD06,AA 24
RPC1,KAT,KEBUN AEK TOROP,AFD06,AA 25
RPC1,KAT,KEBUN AEK TOROP,AFD06,AA 26
RPC1,KAT,KEBUN AEK TOROP,AFD06,AA 27
RPC1,KAT,KEBUN AEK TOROP,AFD06,BB 23
RPC1,KAT,KEBUN AEK TOROP,AFD06,BB 24
RPC1,KAT,KEBUN AEK TOROP,AFD06,BB 25
RPC1,KAT,KEBUN AEK TOROP,AFD06,BB 26
